call_id,caller_id,caller_number,callee_id,callee_number,timestamp,duration_seconds,call_type,cell_tower_city
CDR01747,SUS0119,+91-9218032515,SUS0134,+91-9392168202,2026-08-15 14:43:45,1777,Voice,Amritsar
CDR01748,SUS0083,+91-9748232591,SUS0101,+91-9358589021,2026-04-23 12:16:30,25,Voice,Lucknow
CDR01749,SUS0149,+91-9877103091,SUS0088,+91-9570423569,2026-07-24 17:19:15,1069,Data,Surat
CDR01750,SUS0001,+91-9826600539,SUS0082,+91-9851333320,2026-04-04 00:14:15,1275,Data,Pune
CDR01751,SUS0091,+91-9396618390,SUS0133,+91-9874807770,2026-03-24 21:34:15,464,Data,Lucknow
CDR01752,SUS0068,+91-9480990401,SUS0075,+91-9612957813,2026-04-20 22:24:15,1732,SMS,Ranchi
CDR01753,SUS0041,+91-9223847257,SUS0147,+91-9190547712,2026-06-04 00:40:30,1688,Data,Indore
CDR01754,SUS0020,+91-9242068763,SUS0069,+91-9536398872,2026-02-16 01:35:45,921,Voice,Indore
CDR01755,SUS0083,+91-9748232591,SUS0101,+91-9358589021,2026-01-05 01:50:45,733,Data,Mumbai
CDR01756,SUS0063,+91-9841541582,SUS0139,+91-9534900128,2026-02-25 19:24:00,1431,SMS,Chandigarh
CDR01757,SUS0112,+91-9337691219,SUS0069,+91-9536398872,2026-07-02 21:15:30,1383,Voice,Ranchi
CDR01758,SUS0116,+91-9396225446,SUS0027,+91-9670292350,2026-08-19 04:56:30,190,Voice,Amritsar
CDR01759,SUS0080,+91-9350636897,SUS0050,+91-9960514523,2026-05-23 22:03:00,326,Data,Pune
CDR01760,SUS0100,+91-9562446417,SUS0146,+91-9969533218,2026-04-23 20:46:15,1088,Voice,Jaipur
CDR01761,SUS0074,+91-9908304440,SUS0077,+91-9508427798,2026-04-21 12:52:45,1032,SMS,Chandigarh
CDR01762,SUS0020,+91-9242068763,SUS0096,+91-9540211187,2026-05-22 21:59:45,359,Voice,Ahmedabad
CDR01763,SUS0025,+91-9519212169,SUS0141,+91-9222435172,2026-08-20 22:07:45,1746,SMS,Pune
CDR01764,SUS0114,+91-9880179899,SUS0068,+91-9480990401,2026-06-10 10:36:00,1414,Voice,Kanpur
CDR01765,SUS0024,+91-9909134796,SUS0085,+91-9212313264,2026-07-21 00:02:30,677,Data,Jaipur
CDR01766,SUS0113,+91-9426808977,SUS0143,+91-9706118438,2026-06-14 13:56:30,1786,Voice,Chandigarh
CDR01767,SUS0036,+91-9144913399,SUS0149,+91-9877103091,2026-03-24 18:25:00,188,SMS,Bhopal
CDR01768,SUS0063,+91-9841541582,SUS0049,+91-9926830795,2026-03-19 04:07:15,641,Voice,Indore
CDR01769,SUS0096,+91-9540211187,SUS0019,+91-9860038427,2026-02-26 17:57:15,1090,Data,Nagpur
CDR01770,SUS0033,+91-9749431082,SUS0115,+91-9497853519,2026-08-03 05:03:45,51,Voice,Indore
CDR01771,SUS0072,+91-9893070706,SUS0060,+91-9475767056,2026-06-22 19:26:30,1164,Data,Indore
CDR01772,SUS0138,+91-9896760809,SUS0113,+91-9426808977,2026-05-08 21:00:45,30,Voice,Patna
CDR01773,SUS0009,+91-9326541099,SUS0148,+91-9403754671,2026-08-03 03:41:45,1279,Voice,Surat
CDR01774,SUS0037,+91-9701170349,SUS0072,+91-9893070706,2026-02-11 12:19:45,1332,SMS,Ahmedabad
CDR01775,SUS0105,+91-9900122509,SUS0091,+91-9396618390,2026-08-07 20:40:00,435,Voice,Mumbai
CDR01776,SUS0084,+91-9799552991,SUS0050,+91-9960514523,2026-01-13 20:23:15,475,SMS,Indore
CDR01777,SUS0007,+91-9833953718,SUS0100,+91-9562446417,2026-08-21 00:51:30,1179,Voice,Patna
CDR01778,SUS0010,+91-9899925830,SUS0052,+91-9659741412,2026-02-19 02:45:30,401,SMS,Kanpur
CDR01779,SUS0068,+91-9480990401,SUS0114,+91-9880179899,2026-03-17 09:55:00,1064,SMS,Mumbai
CDR01780,SUS0026,+91-9418587604,SUS0082,+91-9851333320,2026-04-02 11:34:15,769,Data,Indore
CDR01781,SUS0110,+91-9963919401,SUS0061,+91-9608482316,2026-03-16 14:06:30,1526,Data,Chandigarh
CDR01782,SUS0132,+91-9895609471,SUS0017,+91-9751325257,2026-06-27 13:14:45,309,Voice,Surat
CDR01783,SUS0009,+91-9326541099,SUS0034,+91-9554811020,2026-04-09 14:44:45,593,Voice,Patna
CDR01784,SUS0013,+91-9566825638,SUS0068,+91-9480990401,2026-02-08 00:09:15,1051,Voice,Amritsar
CDR01785,SUS0003,+91-9271432881,SUS0059,+91-9450948014,2026-04-14 05:46:15,912,Voice,Chandigarh
CDR01786,SUS0092,+91-9722687986,SUS0059,+91-9450948014,2026-03-19 16:43:30,905,Voice,Patna
CDR01787,SUS0038,+91-9126614158,SUS0134,+91-9392168202,2026-04-16 08:56:30,1662,Voice,Lucknow
CDR01788,SUS0066,+91-9677858758,SUS0088,+91-9570423569,2026-03-24 02:22:45,992,Voice,Bhopal
CDR01789,SUS0091,+91-9396618390,SUS0028,+91-9711684318,2026-07-24 20:34:00,244,Voice,Indore
CDR01790,SUS0056,+91-9888807316,SUS0066,+91-9677858758,2026-02-17 16:45:15,1383,Data,Nagpur
CDR01791,SUS0109,+91-9463692735,SUS0113,+91-9426808977,2026-01-15 00:51:30,640,SMS,Ahmedabad
CDR01792,SUS0052,+91-9659741412,SUS0142,+91-9374843786,2026-02-08 01:39:00,806,SMS,Pune
CDR01793,SUS0125,+91-9586940738,SUS0046,+91-9952266893,2026-04-20 23:18:45,1085,Voice,Nagpur
CDR01794,SUS0069,+91-9536398872,SUS0023,+91-9596743109,2026-01-27 02:28:15,175,Data,Kanpur
CDR01795,SUS0020,+91-9242068763,SUS0069,+91-9536398872,2026-05-23 22:20:45,739,Data,Chandigarh
CDR01796,SUS0046,+91-9952266893,SUS0114,+91-9880179899,2026-05-01 14:16:30,456,Data,Kanpur
CDR01797,SUS0116,+91-9396225446,SUS0004,+91-9469319644,2026-05-17 05:52:15,1486,Voice,Ranchi
CDR01798,SUS0129,+91-9340781088,SUS0141,+91-9222435172,2026-03-27 06:51:30,1130,Voice,Ranchi
CDR01799,SUS0029,+91-9319321646,SUS0102,+91-9599561877,2026-03-22 05:52:45,566,Voice,Nagpur
CDR01800,SUS0056,+91-9888807316,SUS0047,+91-9906528433,2026-03-04 22:04:15,1240,SMS,Delhi
CDR01801,SUS0056,+91-9888807316,SUS0133,+91-9874807770,2026-07-16 16:45:45,562,SMS,Amritsar
CDR01802,SUS0050,+91-9960514523,SUS0052,+91-9659741412,2026-06-04 22:43:00,1500,Data,Ranchi
CDR01803,SUS0112,+91-9337691219,SUS0094,+91-9899621068,2026-04-03 13:17:30,1724,SMS,Patna
CDR01804,SUS0071,+91-9587205269,SUS0062,+91-9275842194,2026-01-04 14:50:45,1105,Voice,Ahmedabad
CDR01805,SUS0053,+91-9679984033,SUS0018,+91-9584779555,2026-04-16 00:58:30,1552,SMS,Delhi
CDR01806,SUS0060,+91-9475767056,SUS0123,+91-9395296179,2026-06-15 06:42:15,868,Voice,Nagpur
CDR01807,SUS0061,+91-9608482316,SUS0120,+91-9156263020,2026-05-21 18:26:45,353,SMS,Indore
CDR01808,SUS0089,+91-9221827951,SUS0058,+91-9811890569,2026-07-23 13:26:00,1130,Voice,Lucknow
CDR01809,SUS0043,+91-9175133802,SUS0031,+91-9173864104,2026-05-01 19:11:00,664,Voice,Mumbai
CDR01810,SUS0015,+91-9624636385,SUS0014,+91-9420452650,2026-01-15 08:01:00,835,Voice,Bhopal
CDR01811,SUS0057,+91-9829223044,SUS0140,+91-9529979713,2026-01-11 16:09:15,320,SMS,Surat
CDR01812,SUS0103,+91-9590523712,SUS0150,+91-9804433388,2026-02-01 02:14:45,403,SMS,Ahmedabad
CDR01813,SUS0053,+91-9679984033,SUS0136,+91-9158821683,2026-08-09 11:38:00,1570,Voice,Bhopal
CDR01814,SUS0023,+91-9596743109,SUS0013,+91-9566825638,2026-01-16 11:08:15,505,Voice,Bhopal
CDR01815,SUS0060,+91-9475767056,SUS0147,+91-9190547712,2026-03-06 05:14:00,511,SMS,Amritsar
CDR01816,SUS0062,+91-9275842194,SUS0023,+91-9596743109,2026-04-20 13:18:45,861,Voice,Jaipur
CDR01817,SUS0089,+91-9221827951,SUS0064,+91-9810303128,2026-07-28 17:58:45,1375,Voice,Ahmedabad
CDR01818,SUS0067,+91-9584044963,SUS0014,+91-9420452650,2026-06-28 14:11:00,930,Data,Patna
CDR01819,SUS0097,+91-9452794611,SUS0074,+91-9908304440,2026-02-28 12:12:45,644,SMS,Jaipur
CDR01820,SUS0065,+91-9488896443,SUS0063,+91-9841541582,2026-04-17 06:25:30,1473,Voice,Lucknow
CDR01821,SUS0044,+91-9848621833,SUS0035,+91-9559225330,2026-08-21 07:15:45,1326,Voice,Jaipur
CDR01822,SUS0092,+91-9722687986,SUS0084,+91-9799552991,2026-07-03 13:38:30,186,Voice,Bhopal
CDR01823,SUS0142,+91-9374843786,SUS0134,+91-9392168202,2026-06-01 20:56:45,140,Voice,Amritsar
CDR01824,SUS0020,+91-9242068763,SUS0054,+91-9600282414,2026-03-08 14:37:30,1725,Voice,Bhopal
CDR01825,SUS0028,+91-9711684318,SUS0129,+91-9340781088,2026-02-14 21:13:30,42,SMS,Delhi
CDR01826,SUS0004,+91-9469319644,SUS0077,+91-9508427798,2026-02-09 06:15:15,1612,SMS,Jaipur
CDR01827,SUS0006,+91-9208449460,SUS0031,+91-9173864104,2026-06-16 02:10:00,755,Voice,Chandigarh
CDR01828,SUS0066,+91-9677858758,SUS0026,+91-9418587604,2026-05-12 20:40:00,284,Data,Chandigarh
CDR01829,SUS0133,+91-9874807770,SUS0027,+91-9670292350,2026-02-18 10:38:15,285,Voice,Kanpur
CDR01830,SUS0094,+91-9899621068,SUS0112,+91-9337691219,2026-02-02 22:00:30,595,SMS,Delhi
CDR01831,SUS0001,+91-9826600539,SUS0089,+91-9221827951,2026-07-07 16:34:45,1518,SMS,Mumbai
CDR01832,SUS0082,+91-9851333320,SUS0032,+91-9695499669,2026-03-20 08:29:45,241,SMS,Patna
CDR01833,SUS0073,+91-9115191689,SUS0071,+91-9587205269,2026-06-10 13:52:15,582,Voice,Pune
CDR01834,SUS0099,+91-9855797020,SUS0123,+91-9395296179,2026-04-15 06:58:45,798,Voice,Surat
CDR01835,SUS0036,+91-9144913399,SUS0128,+91-9874233009,2026-01-26 20:17:30,1167,Voice,Chandigarh
CDR01836,SUS0149,+91-9877103091,SUS0120,+91-9156263020,2026-01-17 23:57:45,443,SMS,Ranchi
CDR01837,SUS0002,+91-9868820204,SUS0101,+91-9358589021,2026-03-08 19:06:45,259,Voice,Lucknow
CDR01838,SUS0061,+91-9608482316,SUS0117,+91-9458102728,2026-05-27 13:02:15,614,SMS,Surat
CDR01839,SUS0107,+91-9135824891,SUS0142,+91-9374843786,2026-06-20 12:26:45,364,SMS,Ranchi
CDR01840,SUS0105,+91-9900122509,SUS0112,+91-9337691219,2026-08-03 12:03:15,1739,SMS,Surat
CDR01841,SUS0049,+91-9926830795,SUS0032,+91-9695499669,2026-05-10 00:37:30,828,SMS,Ranchi
CDR01842,SUS0103,+91-9590523712,SUS0055,+91-9922050912,2026-03-14 23:00:45,147,SMS,Jaipur
CDR01843,SUS0074,+91-9908304440,SUS0044,+91-9848621833,2026-07-03 22:06:15,364,Voice,Chandigarh
CDR01844,SUS0036,+91-9144913399,SUS0072,+91-9893070706,2026-04-18 14:17:45,149,SMS,Amritsar
CDR01845,SUS0033,+91-9749431082,SUS0002,+91-9868820204,2026-02-05 00:53:45,1487,SMS,Pune
CDR01846,SUS0109,+91-9463692735,SUS0072,+91-9893070706,2026-07-13 00:05:30,519,Voice,Chandigarh
CDR01847,SUS0087,+91-9301415220,SUS0050,+91-9960514523,2026-01-23 15:48:45,984,Voice,Jaipur
CDR01848,SUS0033,+91-9749431082,SUS0072,+91-9893070706,2026-02-22 17:26:15,1423,Data,Jaipur
CDR01849,SUS0125,+91-9586940738,SUS0121,+91-9337887233,2026-08-08 06:50:15,1786,SMS,Ranchi
CDR01850,SUS0145,+91-9408246619,SUS0146,+91-9969533218,2026-04-10 12:17:15,640,Voice,Ranchi
CDR01851,SUS0120,+91-9156263020,SUS0067,+91-9584044963,2026-05-24 21:04:30,284,SMS,Ahmedabad
CDR01852,SUS0109,+91-9463692735,SUS0145,+91-9408246619,2026-01-17 07:25:00,902,SMS,Ranchi
CDR01853,SUS0139,+91-9534900128,SUS0133,+91-9874807770,2026-06-14 14:13:30,1236,Voice,Surat
CDR01854,SUS0140,+91-9529979713,SUS0042,+91-9649136331,2026-01-25 15:51:30,235,Voice,Pune
CDR01855,SUS0125,+91-9586940738,SUS0113,+91-9426808977,2026-04-06 00:06:15,1016,Voice,Jaipur
CDR01856,SUS0035,+91-9559225330,SUS0136,+91-9158821683,2026-05-20 08:40:45,1301,Voice,Surat
CDR01857,SUS0028,+91-9711684318,SUS0129,+91-9340781088,2026-06-02 14:16:45,1189,SMS,Indore
CDR01858,SUS0123,+91-9395296179,SUS0002,+91-9868820204,2026-04-24 18:32:45,1217,Voice,Lucknow
CDR01859,SUS0114,+91-9880179899,SUS0046,+91-9952266893,2026-05-02 09:01:15,1042,Voice,Lucknow
CDR01860,SUS0046,+91-9952266893,SUS0139,+91-9534900128,2026-05-04 17:11:30,1722,Voice,Ranchi
CDR01861,SUS0062,+91-9275842194,SUS0100,+91-9562446417,2026-02-08 04:58:30,959,SMS,Delhi
CDR01862,SUS0141,+91-9222435172,SUS0093,+91-9445505799,2026-08-23 10:46:15,815,Data,Patna
CDR01863,SUS0116,+91-9396225446,SUS0009,+91-9326541099,2026-08-14 18:50:45,235,Voice,Jaipur
CDR01864,SUS0086,+91-9437710224,SUS0042,+91-9649136331,2026-03-10 11:45:15,1383,SMS,Mumbai
CDR01865,SUS0007,+91-9833953718,SUS0062,+91-9275842194,2026-07-26 02:22:30,595,Voice,Jaipur
CDR01866,SUS0116,+91-9396225446,SUS0027,+91-9670292350,2026-03-21 12:56:15,733,SMS,Jaipur
CDR01867,SUS0103,+91-9590523712,SUS0055,+91-9922050912,2026-05-24 14:50:00,991,Voice,Mumbai
CDR01868,SUS0003,+91-9271432881,SUS0128,+91-9874233009,2026-07-26 13:57:00,1414,Voice,Nagpur
CDR01869,SUS0080,+91-9350636897,SUS0042,+91-9649136331,2026-05-10 23:37:15,122,SMS,Chandigarh
CDR01870,SUS0104,+91-9417001612,SUS0024,+91-9909134796,2026-02-11 03:20:00,133,SMS,Ahmedabad
CDR01871,SUS0026,+91-9418587604,SUS0051,+91-9688273030,2026-03-02 08:54:00,54,Voice,Bhopal
CDR01872,SUS0128,+91-9874233009,SUS0037,+91-9701170349,2026-05-26 03:41:30,1455,Voice,Kanpur
CDR01873,SUS0119,+91-9218032515,SUS0039,+91-9141580226,2026-08-15 12:06:30,497,Voice,Delhi
CDR01874,SUS0096,+91-9540211187,SUS0081,+91-9987588450,2026-08-16 08:41:15,1230,Voice,Kanpur
CDR01875,SUS0080,+91-9350636897,SUS0127,+91-9729712082,2026-08-12 07:02:00,1052,Voice,Delhi
CDR01876,SUS0142,+91-9374843786,SUS0010,+91-9899925830,2026-02-13 20:51:00,1704,Voice,Amritsar
CDR01877,SUS0139,+91-9534900128,SUS0077,+91-9508427798,2026-03-18 04:44:45,11,SMS,Jaipur
CDR01878,SUS0024,+91-9909134796,SUS0112,+91-9337691219,2026-06-26 07:47:00,742,Voice,Jaipur
CDR01879,SUS0105,+91-9900122509,SUS0018,+91-9584779555,2026-01-08 14:40:00,288,Voice,Surat
CDR01880,SUS0008,+91-9787194506,SUS0040,+91-9399147754,2026-02-18 09:09:15,772,SMS,Delhi
CDR01881,SUS0150,+91-9804433388,SUS0149,+91-9877103091,2026-02-27 20:01:15,360,Data,Delhi
CDR01882,SUS0076,+91-9704344408,SUS0019,+91-9860038427,2026-01-10 16:49:45,1328,Voice,Lucknow
CDR01883,SUS0140,+91-9529979713,SUS0104,+91-9417001612,2026-04-04 22:00:15,1538,Voice,Chandigarh
CDR01884,SUS0038,+91-9126614158,SUS0044,+91-9848621833,2026-03-01 20:25:15,1197,SMS,Delhi
CDR01885,SUS0096,+91-9540211187,SUS0118,+91-9350180427,2026-01-21 04:25:00,510,SMS,Patna
CDR01886,SUS0059,+91-9450948014,SUS0068,+91-9480990401,2026-03-27 17:52:15,1686,SMS,Mumbai
CDR01887,SUS0071,+91-9587205269,SUS0149,+91-9877103091,2026-06-08 14:12:45,926,SMS,Surat
CDR01888,SUS0054,+91-9600282414,SUS0074,+91-9908304440,2026-02-22 08:44:30,731,Voice,Ahmedabad
CDR01889,SUS0032,+91-9695499669,SUS0136,+91-9158821683,2026-08-07 20:17:15,152,Voice,Lucknow
CDR01890,SUS0059,+91-9450948014,SUS0087,+91-9301415220,2026-04-07 10:31:00,1240,Voice,Nagpur
CDR01891,SUS0139,+91-9534900128,SUS0148,+91-9403754671,2026-01-08 07:50:30,846,Data,Pune
CDR01892,SUS0149,+91-9877103091,SUS0111,+91-9821920438,2026-08-17 17:33:45,1689,SMS,Bhopal
CDR01893,SUS0015,+91-9624636385,SUS0079,+91-9583724666,2026-07-28 06:09:45,1098,SMS,Ahmedabad
CDR01894,SUS0132,+91-9895609471,SUS0038,+91-9126614158,2026-02-03 13:07:30,988,Voice,Surat
CDR01895,SUS0107,+91-9135824891,SUS0126,+91-9609241268,2026-06-14 18:53:45,1362,Data,Ahmedabad
CDR01896,SUS0102,+91-9599561877,SUS0136,+91-9158821683,2026-01-04 16:11:15,1627,SMS,Chandigarh
CDR01897,SUS0105,+91-9900122509,SUS0104,+91-9417001612,2026-03-04 01:45:00,75,Voice,Amritsar
CDR01898,SUS0118,+91-9350180427,SUS0044,+91-9848621833,2026-06-18 03:18:30,1334,SMS,Ahmedabad
CDR01899,SUS0134,+91-9392168202,SUS0119,+91-9218032515,2026-02-08 18:40:15,1061,SMS,Chandigarh
CDR01900,SUS0102,+91-9599561877,SUS0010,+91-9899925830,2026-05-09 06:35:30,1773,Voice,Patna
CDR01901,SUS0051,+91-9688273030,SUS0026,+91-9418587604,2026-04-25 09:52:30,1422,Voice,Mumbai
CDR01902,SUS0022,+91-9881913386,SUS0010,+91-9899925830,2026-02-26 05:49:45,1404,Voice,Bhopal
CDR01903,SUS0136,+91-9158821683,SUS0035,+91-9559225330,2026-08-23 00:18:15,460,Voice,Indore
CDR01904,SUS0094,+91-9899621068,SUS0054,+91-9600282414,2026-07-22 08:26:30,1006,SMS,Ranchi
CDR01905,SUS0091,+91-9396618390,SUS0078,+91-9323110563,2026-04-25 20:13:15,126,Voice,Patna
CDR01906,SUS0111,+91-9821920438,SUS0081,+91-9987588450,2026-07-24 19:37:30,1781,Voice,Pune
CDR01907,SUS0143,+91-9706118438,SUS0138,+91-9896760809,2026-07-28 11:58:45,844,Voice,Patna
CDR01908,SUS0028,+91-9711684318,SUS0129,+91-9340781088,2026-07-14 01:19:15,1111,Voice,Mumbai
CDR01909,SUS0085,+91-9212313264,SUS0024,+91-9909134796,2026-08-11 22:37:45,844,Data,Patna
CDR01910,SUS0087,+91-9301415220,SUS0148,+91-9403754671,2026-06-06 10:34:45,1126,Voice,Lucknow
CDR01911,SUS0038,+91-9126614158,SUS0129,+91-9340781088,2026-08-08 05:16:30,712,Voice,Chandigarh
CDR01912,SUS0021,+91-9807577342,SUS0131,+91-9393421844,2026-06-02 02:40:30,665,SMS,Pune
CDR01913,SUS0094,+91-9899621068,SUS0061,+91-9608482316,2026-05-12 00:19:45,1722,SMS,Patna
CDR01914,SUS0090,+91-9618079974,SUS0142,+91-9374843786,2026-03-10 03:21:15,848,Data,Lucknow
CDR01915,SUS0070,+91-9361246928,SUS0050,+91-9960514523,2026-07-08 21:08:30,1727,SMS,Chandigarh
CDR01916,SUS0102,+91-9599561877,SUS0044,+91-9848621833,2026-05-16 09:42:15,1638,SMS,Kanpur
CDR01917,SUS0064,+91-9810303128,SUS0105,+91-9900122509,2026-07-11 19:33:45,1285,Data,Mumbai
CDR01918,SUS0141,+91-9222435172,SUS0071,+91-9587205269,2026-06-24 15:31:00,467,Voice,Ranchi
CDR01919,SUS0102,+91-9599561877,SUS0044,+91-9848621833,2026-05-28 15:22:30,1512,Voice,Nagpur
CDR01920,SUS0015,+91-9624636385,SUS0132,+91-9895609471,2026-02-10 09:58:45,491,Voice,Nagpur
CDR01921,SUS0149,+91-9877103091,SUS0062,+91-9275842194,2026-06-07 06:08:30,922,Voice,Patna
CDR01922,SUS0030,+91-9907308348,SUS0110,+91-9963919401,2026-05-14 08:50:15,1163,Voice,Delhi
CDR01923,SUS0147,+91-9190547712,SUS0039,+91-9141580226,2026-02-13 04:49:30,1411,SMS,Chandigarh
CDR01924,SUS0014,+91-9420452650,SUS0032,+91-9695499669,2026-04-17 14:45:15,115,Voice,Kanpur
CDR01925,SUS0027,+91-9670292350,SUS0116,+91-9396225446,2026-07-05 14:14:45,718,SMS,Delhi
CDR01926,SUS0064,+91-9810303128,SUS0138,+91-9896760809,2026-07-02 14:22:15,594,Data,Kanpur
CDR01927,SUS0037,+91-9701170349,SUS0047,+91-9906528433,2026-01-01 05:07:30,900,SMS,Mumbai
CDR01928,SUS0096,+91-9540211187,SUS0058,+91-9811890569,2026-01-21 15:44:15,877,SMS,Ahmedabad
CDR01929,SUS0144,+91-9955052486,SUS0126,+91-9609241268,2026-06-14 23:24:00,823,Voice,Amritsar
CDR01930,SUS0045,+91-9995205588,SUS0118,+91-9350180427,2026-04-11 14:14:15,417,Voice,Kanpur
CDR01931,SUS0054,+91-9600282414,SUS0011,+91-9197613238,2026-05-01 06:31:30,1459,Data,Jaipur
CDR01932,SUS0119,+91-9218032515,SUS0038,+91-9126614158,2026-08-11 17:33:45,1515,Voice,Surat
CDR01933,SUS0002,+91-9868820204,SUS0123,+91-9395296179,2026-02-28 00:50:45,1539,SMS,Delhi
CDR01934,SUS0008,+91-9787194506,SUS0054,+91-9600282414,2026-01-24 09:05:30,1742,Data,Ahmedabad
CDR01935,SUS0013,+91-9566825638,SUS0004,+91-9469319644,2026-02-10 02:11:00,1396,Voice,Ranchi
CDR01936,SUS0087,+91-9301415220,SUS0059,+91-9450948014,2026-01-02 02:34:15,243,Data,Mumbai
CDR01937,SUS0105,+91-9900122509,SUS0150,+91-9804433388,2026-01-23 04:26:00,836,Voice,Lucknow
CDR01938,SUS0057,+91-9829223044,SUS0066,+91-9677858758,2026-07-16 14:27:00,635,SMS,Jaipur
CDR01939,SUS0114,+91-9880179899,SUS0034,+91-9554811020,2026-03-05 15:53:30,1496,SMS,Amritsar
CDR01940,SUS0015,+91-9624636385,SUS0038,+91-9126614158,2026-05-16 10:37:15,465,Voice,Mumbai
CDR01941,SUS0103,+91-9590523712,SUS0029,+91-9319321646,2026-07-22 03:09:30,246,Voice,Chandigarh
CDR01942,SUS0009,+91-9326541099,SUS0029,+91-9319321646,2026-08-28 20:46:45,459,SMS,Kanpur
CDR01943,SUS0097,+91-9452794611,SUS0053,+91-9679984033,2026-04-01 22:59:00,1114,Data,Delhi
CDR01944,SUS0142,+91-9374843786,SUS0107,+91-9135824891,2026-01-19 23:56:30,1349,SMS,Pune
CDR01945,SUS0032,+91-9695499669,SUS0007,+91-9833953718,2026-03-07 04:57:45,1502,Voice,Bhopal
CDR01946,SUS0075,+91-9612957813,SUS0074,+91-9908304440,2026-01-21 22:58:00,925,Voice,Indore
CDR01947,SUS0062,+91-9275842194,SUS0019,+91-9860038427,2026-03-05 23:09:45,1668,SMS,Ranchi
CDR01948,SUS0058,+91-9811890569,SUS0059,+91-9450948014,2026-04-27 12:21:45,152,SMS,Delhi
CDR01949,SUS0035,+91-9559225330,SUS0136,+91-9158821683,2026-04-01 10:57:30,1673,Data,Pune
CDR01950,SUS0112,+91-9337691219,SUS0094,+91-9899621068,2026-07-23 07:04:15,703,SMS,Delhi
CDR01951,SUS0107,+91-9135824891,SUS0118,+91-9350180427,2026-06-26 16:26:00,985,SMS,Mumbai
CDR01952,SUS0003,+91-9271432881,SUS0139,+91-9534900128,2026-08-26 17:46:00,437,SMS,Kanpur
CDR01953,SUS0027,+91-9670292350,SUS0007,+91-9833953718,2026-04-26 07:02:15,1698,Voice,Indore
CDR01954,SUS0113,+91-9426808977,SUS0063,+91-9841541582,2026-06-13 22:51:00,1260,Voice,Ahmedabad
CDR01955,SUS0145,+91-9408246619,SUS0126,+91-9609241268,2026-05-21 20:47:30,761,Data,Kanpur
CDR01956,SUS0022,+91-9881913386,SUS0122,+91-9531233244,2026-02-06 20:47:30,302,SMS,Patna
CDR01957,SUS0014,+91-9420452650,SUS0122,+91-9531233244,2026-07-16 06:01:15,1714,Voice,Pune
CDR01958,SUS0007,+91-9833953718,SUS0004,+91-9469319644,2026-08-25 17:12:30,238,Voice,Mumbai
CDR01959,SUS0100,+91-9562446417,SUS0093,+91-9445505799,2026-02-14 12:31:30,977,Voice,Nagpur
CDR01960,SUS0071,+91-9587205269,SUS0004,+91-9469319644,2026-03-27 00:52:30,742,Voice,Amritsar
CDR01961,SUS0061,+91-9608482316,SUS0094,+91-9899621068,2026-01-10 23:22:30,42,SMS,Bhopal
CDR01962,SUS0012,+91-9739830322,SUS0143,+91-9706118438,2026-03-06 04:04:15,229,Voice,Kanpur
CDR01963,SUS0124,+91-9853529912,SUS0111,+91-9821920438,2026-01-19 09:21:30,490,SMS,Kanpur
CDR01964,SUS0095,+91-9235555899,SUS0074,+91-9908304440,2026-03-24 20:47:45,1576,Voice,Nagpur
CDR01965,SUS0131,+91-9393421844,SUS0022,+91-9881913386,2026-08-14 00:12:30,613,Data,Pune
CDR01966,SUS0028,+91-9711684318,SUS0078,+91-9323110563,2026-04-05 17:25:00,19,SMS,Surat
CDR01967,SUS0065,+91-9488896443,SUS0049,+91-9926830795,2026-07-08 00:13:30,767,SMS,Bhopal
CDR01968,SUS0146,+91-9969533218,SUS0149,+91-9877103091,2026-05-15 09:00:00,687,Voice,Lucknow
CDR01969,SUS0150,+91-9804433388,SUS0111,+91-9821920438,2026-07-24 01:45:15,1102,SMS,Ranchi
CDR01970,SUS0114,+91-9880179899,SUS0075,+91-9612957813,2026-05-10 22:45:00,551,Voice,Patna
CDR01971,SUS0073,+91-9115191689,SUS0112,+91-9337691219,2026-03-10 15:00:15,210,SMS,Ahmedabad
CDR01972,SUS0027,+91-9670292350,SUS0062,+91-9275842194,2026-01-25 09:28:15,674,Data,Kanpur
CDR01973,SUS0143,+91-9706118438,SUS0004,+91-9469319644,2026-05-06 19:48:30,430,Data,Chandigarh
CDR01974,SUS0008,+91-9787194506,SUS0040,+91-9399147754,2026-01-01 06:21:00,759,SMS,Amritsar
CDR01975,SUS0146,+91-9969533218,SUS0085,+91-9212313264,2026-06-26 17:59:00,476,SMS,Nagpur
CDR01976,SUS0088,+91-9570423569,SUS0105,+91-9900122509,2026-07-01 21:31:45,1214,SMS,Chandigarh
CDR01977,SUS0106,+91-9874090950,SUS0142,+91-9374843786,2026-01-15 19:51:00,1388,SMS,Pune
CDR01978,SUS0013,+91-9566825638,SUS0096,+91-9540211187,2026-08-24 14:18:15,611,Voice,Patna
CDR01979,SUS0096,+91-9540211187,SUS0019,+91-9860038427,2026-05-17 00:04:45,521,Voice,Mumbai
CDR01980,SUS0027,+91-9670292350,SUS0004,+91-9469319644,2026-03-11 11:12:45,1553,Voice,Bhopal
CDR01981,SUS0078,+91-9323110563,SUS0141,+91-9222435172,2026-08-02 03:11:45,1676,SMS,Surat
CDR01982,SUS0002,+91-9868820204,SUS0123,+91-9395296179,2026-03-19 13:20:45,820,SMS,Ahmedabad
